,SUBDIVISION,YEAR,Parameter,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
4033,GUJARAT REGION,1991,Percentage departure,-100.0,-100.0,-100.0,-96.2,-100.0,-55.1,25.5,-48.8,-71.4,-100.0,-90.3,-100.0
4036,GUJARAT REGION,1992,Percentage departure,-55.7,-100.0,-100.0,-100.0,-85.3,7.4,-27.0,-6.5,67.1,-7.9,-65.8,-100.0
4039,GUJARAT REGION,1993,Percentage departure,-99.7,33.5,-91.6,-99.5,-100.0,7.7,58.8,-73.4,1.2,44.1,-78.7,-100.0
4042,GUJARAT REGION,1994,Percentage departure,297.9,-100.0,-100.0,-89.9,-99.3,159.2,39.7,41.7,135.2,-90.6,-98.6,-100.0
4045,GUJARAT REGION,1995,Percentage departure,21.6,-100.0,-81.3,-96.4,-99.65,-93.2,28.5,-51.2,-51.4,9.6,-95.6,-49.0
4048,GUJARAT REGION,1996,Percentage departure,-43.9,-99.7,-100.0,-98.5,-100.0,0.1,6.7,-12.5,3.6,11.7,-98.6,-100.0
4051,GUJARAT REGION,1997,Percentage departure,-61.8,-100.0,-80.4,208.2,-40.4,187.1,-31.1,37.0,-34.2,-61.2,-87.9,-39.3
4054,GUJARAT REGION,1998,Percentage departure,-100.0,-88.1,-100.0,-99.5,-100.0,-9.9,-11.1,-24.9,137.4,372.6,-39.3,-100.0
4057,GUJARAT REGION,1999,Percentage departure,-100.0,59.4,-100.0,-100.0,22.0,27.7,-37.5,-78.9,-60.9,232.4,-100.0,-100.0
4060,GUJARAT REGION,2000,Percentage departure,-100.0,-95.6,-100.0,-100.0,495.7,-49.1,-14.2,-49.1,-90.7,-98.8,-100.0,159.4
4063,GUJARAT REGION,2001,Percentage departure,239.3,-100.0,-100.0,-78.6,-65.0,75.3,-8.9,-1.7,-87.8,38.2,-97.9,-100.0
4066,GUJARAT REGION,2002,Percentage departure,126.8,-99.1,-92.3,-100.0,-99.5,89.3,-87.0,-8.7,-22.2,-97.3,-99.0,-89.8
4069,GUJARAT REGION,2003,Percentage departure,-97.6,390.3,-89.2,-99.5,-100.0,69.2,47.7,20.4,-25.1,-91.1,-100.0,-100.0
4072,GUJARAT REGION,2004,Percentage departure,-100.0,-100.0,-100.0,-100.0,-27.1,9.5,-32.2,111.9,-64.6,6.5,-99.7,-100.0
4075,GUJARAT REGION,2005,Percentage departure,-100.0,-98.7,-98.9,-99.6,-95.0,196.9,7.9,-12.2,132.1,-93.3,-100.0,-100.0
4078,GUJARAT REGION,2006,Percentage departure,-100.0,-100.0,-31.9,-100.0,-96.4,-0.2,64.1,139.2,-3.8,-56.0,-60.3,-100.0
4081,GUJARAT REGION,2007,Percentage departure,-94.2,-69.2,-96.9,-100.0,-95.5,-24.0,61.7,32.3,15.9,-100.0,-80.8,-100.0
4084,GUJARAT REGION,2008,Percentage departure,-100.0,-98.5,-100.0,193.7,-98.1,-53.0,-25.4,41.4,39.8,-44.3,-98.4,60.7
4087,GUJARAT REGION,2009,Percentage departure,-100.0,-100.0,-72.5,-100.0,-100.0,-86.2,11.2,-45.1,-62.4,31.3,11.5,-98.2
4090,GUJARAT REGION,2010,Percentage departure,-90.7,-100.0,-100.0,-100.0,-100.0,-52.1,-6.5,65.0,48.2,-41.4,467.6,-86.2
4093,GUJARAT REGION,2011,Percentage departure,-100.0,-85.4,-100.0,-100.0,-99.5,-86.8,-26.2,72.9,11.2,-98.0,-100.0,-100.0
4096,GUJARAT REGION,2012,Percentage departure,-92.6,-100.0,-100.0,-96.0,-100.0,-72.2,-49.3,-11.8,80.5,-66.2,-100.0,-100.0
4099,GUJARAT REGION,2013,Percentage departure,-100.0,-24.6,-94.1,333.1,-99.5,25.9,15.5,-19.2,96.6,154.6,-98.4,-100.0
4102,GUJARAT REGION,2014,Percentage departure,215.3,-88.7,-82.6,-6.7,-78.9,-90.6,-12.4,-47.0,60.9,-84.3,-81.6,-100.0
4105,GUJARAT REGION,2015,Percentage departure,0.2,-100.0,394.3,417.4,-85.1,-2.5,1.0,-85.7,-36.1,-89.2,-95.9,-99.7
4111,HARYANA DELHI & CHANDIGARH,1901,Percentage departure,106.5,66.9,-11.5,-100.0,-65.3,-73.0,-17.3,-0.4,-88.2,-84.6,-100.0,-17.3
4114,HARYANA DELHI & CHANDIGARH,1902,Percentage departure,-100.0,-96.1,-76.9,38.0,8.2,53.1,-2.2,-36.2,-32.8,-29.2,-100.0,-100.0
4117,HARYANA DELHI & CHANDIGARH,1903,Percentage departure,-14.4,-97.1,-81.6,-93.5,-41.7,-82.3,-0.8,-9.1,9.8,-69.8,-100.0,-69.1
4120,HARYANA DELHI & CHANDIGARH,1904,Percentage departure,-55.6,-95.8,283.6,-93.4,100.6,-29.6,-28.2,7.1,15.0,-88.3,209.5,175.9
4123,HARYANA DELHI & CHANDIGARH,1905,Percentage departure,161.4,20.5,11.7,-82.2,-49.3,-58.7,-38.7,-84.8,4.0,-100.0,-100.0,-31.0
4126,HARYANA DELHI & CHANDIGARH,1906,Percentage departure,-78.9,270.5,150.9,-98.6,-90.5,44.0,-15.6,-31.8,108.1,-100.0,-100.0,-31.6
4129,HARYANA DELHI & CHANDIGARH,1907,Percentage departure,-16.7,147.6,106.9,353.8,-46.7,-59.0,-19.3,15.2,-98.8,-99.3,-100.0,-100.0
4132,HARYANA DELHI & CHANDIGARH,1908,Percentage departure,82.8,-64.5,-99.0,2.4,52.9,-70.2,28.7,161.7,-88.6,-97.5,-67.9,-92.3
4135,HARYANA DELHI & CHANDIGARH,1909,Percentage departure,-65.5,-24.5,-99.6,958.3,-81.1,153.9,49.7,-21.9,82.5,-76.5,-100.0,344.0
4138,HARYANA DELHI & CHANDIGARH,1910,Percentage departure,14.7,-70.4,-99.4,-71.6,-78.5,41.7,-29.3,-1.1,79.4,563.4,-100.0,-89.3
4141,HARYANA DELHI & CHANDIGARH,1911,Percentage departure,287.5,-92.5,325.4,-90.5,-99.1,8.9,-82.8,-67.6,134.5,-18.5,1078.1,-100.0
4144,HARYANA DELHI & CHANDIGARH,1912,Percentage departure,153.0,-27.6,-27.9,24.4,-80.9,-45.5,5.5,-11.8,34.3,-100.0,210.5,-92.9
4147,HARYANA DELHI & CHANDIGARH,1913,Percentage departure,-93.7,147.8,78.9,-74.3,376.6,129.4,-6.4,-45.9,-74.6,-94.6,-74.5,26.0
4150,HARYANA DELHI & CHANDIGARH,1914,Percentage departure,-86.4,-59.5,-62.4,207.7,43.6,4.9,65.0,-34.3,105.5,42.1,-40.7,-95.7
4153,HARYANA DELHI & CHANDIGARH,1915,Percentage departure,79.0,184.2,226.4,-3.9,-45.4,-18.1,-56.2,-54.0,14.2,-51.2,-100.0,-75.8
4156,HARYANA DELHI & CHANDIGARH,1916,Percentage departure,-97.1,-9.0,-98.6,-69.4,-14.7,46.2,-8.5,43.1,21.1,368.3,-100.0,-100.0
4159,HARYANA DELHI & CHANDIGARH,1917,Percentage departure,-64.7,-57.1,-74.3,366.9,76.3,32.5,7.6,38.6,306.1,668.1,-100.0,1.2
4162,HARYANA DELHI & CHANDIGARH,1918,Percentage departure,-41.5,-99.8,-11.3,34.5,-92.3,-29.6,-86.9,-6.6,-94.4,-97.8,-77.7,-99.5
4165,HARYANA DELHI & CHANDIGARH,1919,Percentage departure,255.7,-84.2,-33.0,-68.9,0.9,-85.7,36.6,13.1,-43.1,-99.8,0.1,209.6
4168,HARYANA DELHI & CHANDIGARH,1920,Percentage departure,-34.6,-25.3,5.5,-96.8,47.9,49.8,27.5,-79.8,-89.3,-89.5,-100.0,-98.4
4171,HARYANA DELHI & CHANDIGARH,1921,Percentage departure,24.2,-93.2,-96.1,-80.5,-99.7,-71.9,-34.4,24.5,-3.2,124.2,-100.0,-58.7
4174,HARYANA DELHI & CHANDIGARH,1922,Percentage departure,-16.4,-73.9,-95.1,-91.4,-90.2,77.9,-8.6,-34.5,98.4,-87.4,-100.0,267.5
4177,HARYANA DELHI & CHANDIGARH,1923,Percentage departure,-0.8,204.7,-93.7,-98.3,34.7,-49.1,20.3,45.4,-80.2,-30.8,-90.4,366.6
4180,HARYANA DELHI & CHANDIGARH,1924,Percentage departure,182.7,9.4,-84.3,-81.8,-62.6,-62.0,-35.7,-0.6,178.1,245.8,-24.4,103.3
4183,HARYANA DELHI & CHANDIGARH,1925,Percentage departure,-71.8,-99.3,-99.4,-58.3,-23.3,215.7,61.7,-28.6,-88.5,-56.6,262.3,-95.9
4186,HARYANA DELHI & CHANDIGARH,1926,Percentage departure,-45.4,-46.0,212.9,39.7,128.1,-62.2,24.4,69.2,-48.9,-95.6,-28.7,-99.3
4189,HARYANA DELHI & CHANDIGARH,1927,Percentage departure,-98.9,97.3,18.4,0.4,-5.0,-74.9,5.3,7.7,-52.0,37.9,-49.9,341.6
4192,HARYANA DELHI & CHANDIGARH,1928,Percentage departure,25.1,63.9,-73.0,-20.1,-74.6,-25.1,-14.2,-49.0,-60.0,-42.5,501.0,128.4
4195,HARYANA DELHI & CHANDIGARH,1929,Percentage departure,-11.1,-99.2,-100.0,28.4,-74.5,-61.7,-11.5,-45.6,-87.1,-71.2,-100.0,255.3
4198,HARYANA DELHI & CHANDIGARH,1930,Percentage departure,65.4,-34.1,-68.1,-75.9,-76.9,40.8,74.5,-48.5,-63.7,-78.5,-74.4,-72.0
4201,HARYANA DELHI & CHANDIGARH,1931,Percentage departure,-97.4,-1.6,13.7,-95.7,-46.5,-77.3,30.1,-19.5,23.1,184.4,-100.0,-99.0
4204,HARYANA DELHI & CHANDIGARH,1932,Percentage departure,-82.2,-88.4,109.2,-34.6,-58.1,-70.6,-10.4,-25.4,32.0,-100.0,-100.0,114.4
4207,HARYANA DELHI & CHANDIGARH,1933,Percentage departure,-93.4,12.6,-14.1,-8.6,195.6,115.7,-14.0,49.4,229.3,29.0,-87.9,-82.4
4210,HARYANA DELHI & CHANDIGARH,1934,Percentage departure,26.0,-94.1,280.6,-89.8,-86.5,32.6,-7.8,30.8,-79.4,-100.0,-100.0,-23.4
4213,HARYANA DELHI & CHANDIGARH,1935,Percentage departure,104.4,45.1,-43.2,295.0,-95.3,-89.1,36.8,-13.1,9.0,-42.6,77.2,92.2
4216,HARYANA DELHI & CHANDIGARH,1936,Percentage departure,-90.4,5.0,-45.9,-90.3,-77.3,190.0,-18.6,-17.4,-31.1,-99.4,-65.7,259.5
4219,HARYANA DELHI & CHANDIGARH,1937,Percentage departure,-95.1,338.5,-57.9,175.0,-64.2,-10.3,12.3,-74.2,23.4,-97.0,-91.8,24.0
4222,HARYANA DELHI & CHANDIGARH,1938,Percentage departure,122.6,-55.7,-97.2,-85.2,-49.2,26.6,-41.3,-62.6,-90.9,-42.0,-96.5,-100.0
4225,HARYANA DELHI & CHANDIGARH,1939,Percentage departure,-88.7,122.9,61.3,-93.8,-98.0,82.2,-58.9,-78.4,-28.9,-91.2,-100.0,-100.0
4228,HARYANA DELHI & CHANDIGARH,1940,Percentage departure,64.6,105.7,-4.7,-9.5,-88.6,-20.5,-23.1,-6.5,-85.8,-98.7,-100.0,-94.9
4231,HARYANA DELHI & CHANDIGARH,1941,Percentage departure,244.9,-70.4,-82.2,-100.0,10.6,97.5,-73.1,-40.8,-47.8,-70.6,-100.0,-52.3
4234,HARYANA DELHI & CHANDIGARH,1942,Percentage departure,45.3,181.3,-82.8,58.7,-49.8,-1.0,68.6,56.1,73.3,-97.8,-100.0,61.6
4237,HARYANA DELHI & CHANDIGARH,1943,Percentage departure,14.2,-87.8,-80.7,99.3,-41.9,-40.9,-15.2,-26.1,0.7,-100.0,-100.0,-98.2
4240,HARYANA DELHI & CHANDIGARH,1944,Percentage departure,25.0,90.5,180.1,273.3,-96.4,7.1,-1.4,-34.9,-56.3,88.8,-82.4,-92.0
4243,HARYANA DELHI & CHANDIGARH,1945,Percentage departure,141.7,-100.0,-80.8,-12.2,-45.7,-25.2,-21.4,-19.6,251.1,-61.6,-100.0,-100.0
4246,HARYANA DELHI & CHANDIGARH,1946,Percentage departure,-99.4,-43.9,-86.7,-53.5,84.5,47.7,-19.5,2.2,-80.5,18.9,-70.3,58.0
4249,HARYANA DELHI & CHANDIGARH,1947,Percentage departure,0.3,-8.7,-42.5,-92.0,-79.2,-71.9,-85.0,-47.0,229.1,-66.2,-100.0,-15.4
4252,HARYANA DELHI & CHANDIGARH,1948,Percentage departure,100.7,81.7,50.4,-85.3,-67.1,-67.1,39.1,53.1,-61.1,-67.7,-74.3,-95.7
4255,HARYANA DELHI & CHANDIGARH,1949,Percentage departure,-80.0,61.3,-94.7,-83.1,-59.8,-75.2,88.5,-61.7,-4.9,-91.0,-100.0,-72.5
4258,HARYANA DELHI & CHANDIGARH,1950,Percentage departure,29.5,-62.6,44.6,-93.1,-58.5,-80.0,44.3,-3.0,33.3,-100.0,-100.0,-80.9
4261,HARYANA DELHI & CHANDIGARH,1951,Percentage departure,-52.0,-97.4,168.2,56.5,-37.9,-56.4,-63.3,-11.0,-60.7,-98.2,714.2,-100.0
4264,HARYANA DELHI & CHANDIGARH,1952,Percentage departure,-52.2,2.7,-4.5,-65.0,-26.4,37.6,-19.8,104.4,-98.5,-95.6,-100.0,-57.1
4267,HARYANA DELHI & CHANDIGARH,1953,Percentage departure,130.3,-90.8,-99.7,-44.2,-60.0,20.9,57.8,1.8,-45.6,-93.0,-100.0,-10.2
4270,HARYANA DELHI & CHANDIGARH,1954,Percentage departure,52.0,426.4,-19.1,-94.3,-73.0,-45.2,-0.3,-70.0,53.5,233.8,-90.8,-100.0
4273,HARYANA DELHI & CHANDIGARH,1955,Percentage departure,91.3,-89.0,-38.7,-0.7,-13.0,35.7,-34.3,13.7,79.0,883.5,-16.3,-91.5
4276,HARYANA DELHI & CHANDIGARH,1956,Percentage departure,-3.4,-82.2,104.9,-89.1,-83.4,4.2,56.6,4.8,-78.1,898.3,31.4,-92.0
4279,HARYANA DELHI & CHANDIGARH,1957,Percentage departure,210.3,-98.8,131.2,-62.0,-52.7,-49.9,24.8,-33.2,68.0,101.9,128.4,234.8
4282,HARYANA DELHI & CHANDIGARH,1958,Percentage departure,-76.0,-95.8,-57.1,-73.7,-70.0,-65.2,-1.8,20.1,207.1,65.4,-70.7,44.3
4285,HARYANA DELHI & CHANDIGARH,1959,Percentage departure,65.5,-53.9,-69.4,-94.5,-10.1,-48.1,-32.0,7.6,15.5,22.3,472.9,-99.3
4288,HARYANA DELHI & CHANDIGARH,1960,Percentage departure,-34.1,-100.0,95.3,-42.6,-91.3,-32.0,63.6,122.8,-82.5,167.5,-100.0,20.5
4291,HARYANA DELHI & CHANDIGARH,1961,Percentage departure,134.6,73.0,-96.7,-37.2,-25.1,-5.1,-1.7,65.2,-41.1,96.0,96.6,24.6
4294,HARYANA DELHI & CHANDIGARH,1962,Percentage departure,22.9,-40.0,-38.9,-81.8,-89.8,-71.3,-5.3,-26.7,112.9,-100.0,-14.6,-11.7
4297,HARYANA DELHI & CHANDIGARH,1963,Percentage departure,-81.8,-76.6,-64.6,-72.9,-73.0,-16.6,-63.8,102.2,-4.2,-99.7,167.3,-14.3
4300,HARYANA DELHI & CHANDIGARH,1964,Percentage departure,-72.3,-91.5,-93.1,-94.9,0.0,-82.0,142.7,25.9,24.9,-95.5,-96.0,-19.1
4303,HARYANA DELHI & CHANDIGARH,1965,Percentage departure,-64.0,-33.5,-41.5,16.4,39.2,-95.6,-21.3,-12.4,-31.5,-16.4,-96.8,-97.3
4306,HARYANA DELHI & CHANDIGARH,1966,Percentage departure,-80.9,96.6,-46.9,-76.6,209.5,164.5,-35.7,105.6,-22.3,-49.4,-71.2,-97.8
4309,HARYANA DELHI & CHANDIGARH,1967,Percentage departure,-100.0,-86.3,246.6,-87.4,-11.4,-32.1,46.9,120.8,8.2,-40.6,309.5,835.5
4312,HARYANA DELHI & CHANDIGARH,1968,Percentage departure,-17.6,-8.1,38.0,-99.7,-84.5,-42.0,38.3,-40.8,43.349999999999994,-46.5,-100.0,-72.3
4315,HARYANA DELHI & CHANDIGARH,1969,Percentage departure,-91.4,-60.6,-22.5,-51.8,43.5,-76.9,-14.3,-12.8,78.5,-97.4,-80.9,-100.0
4318,HARYANA DELHI & CHANDIGARH,1970,Percentage departure,106.2,104.7,-24.5,-24.849999999999998,-21.6,37.9,-57.0,36.6,17.9,-94.1,-100.0,-100.0
4321,HARYANA DELHI & CHANDIGARH,1971,Percentage departure,-0.6,9.1,-91.4,2.1,301.5,25.8,-2.9,70.4,-42.0,-14.2,-47.4,-78.5
4324,HARYANA DELHI & CHANDIGARH,1972,Percentage departure,-60.3,-30.2,-54.9,57.0,-99.2,-48.8,-10.2,22.2,-85.9,-41.1,881.4,-57.0
4327,HARYANA DELHI & CHANDIGARH,1973,Percentage departure,-7.7,-70.0,-74.1,-93.6,125.2,54.2,-22.5,24.8,-35.3,49.4,-100.0,21.9
4330,HARYANA DELHI & CHANDIGARH,1974,Percentage departure,-96.8,-92.7,-87.1,-88.4,-68.8,-22.2,31.9,-37.9,-86.3,24.9,-100.0,83.3
4333,HARYANA DELHI & CHANDIGARH,1975,Percentage departure,18.2,-83.0,-25.6,-95.3,-61.7,18.8,19.6,18.4,60.0,56.3,-100.0,-100.0
4336,HARYANA DELHI & CHANDIGARH,1976,Percentage departure,-48.9,33.4,-45.4,-63.2,121.4,64.6,41.6,108.6,-57.2,-98.4,-95.9,-89.5
4339,HARYANA DELHI & CHANDIGARH,1977,Percentage departure,191.8,-91.2,-93.9,209.3,61.3,3.9,88.9,8.9,33.0,-35.8,-86.2,27.0
4342,HARYANA DELHI & CHANDIGARH,1978,Percentage departure,-99.0,43.4,313.1,-42.7,-90.0,46.7,32.7,21.5,17.4,-84.4,-16.5,-93.8
4345,HARYANA DELHI & CHANDIGARH,1979,Percentage departure,34.9,163.4,-14.8,-52.8,105.1,-31.1,-19.7,-73.9,-77.6,-72.4,-15.7,-15.0
4348,HARYANA DELHI & CHANDIGARH,1980,Percentage departure,-66.4,-86.9,75.5,-95.2,-39.2,-6.5,54.9,-33.0,-43.6,2.0,46.1,190.2
4351,HARYANA DELHI & CHANDIGARH,1981,Percentage departure,49.7,-23.0,176.6,-92.7,23.0,29.9,28.8,-58.1,-61.0,-98.9,1149.1,-91.3
4354,HARYANA DELHI & CHANDIGARH,1982,Percentage departure,24.5,15.6,464.8,348.9,291.7,-38.7,-35.0,-1.1,-94.0,-75.6,-29.0,85.2
4357,HARYANA DELHI & CHANDIGARH,1983,Percentage departure,121.3,-69.5,-48.6,1017.5,141.6,-39.5,42.9,58.2,-10.4,-58.9,-100.0,-54.9
4360,HARYANA DELHI & CHANDIGARH,1984,Percentage departure,-89.1,-15.9,-96.5,-63.8,-95.2,-0.3,1.0,18.0,-15.2,-93.4,-99.8,-96.4
4363,HARYANA DELHI & CHANDIGARH,1985,Percentage departure,-79.6,-98.1,-90.8,9.1,-79.1,-9.3,68.2,0.2,-59.7,223.8,-100.0,230.0
4366,HARYANA DELHI & CHANDIGARH,1986,Percentage departure,-58.1,79.3,1.8,-55.2,146.2,74.5,-39.5,-28.4,-40.6,-15.1,-78.1,28.3
4369,HARYANA DELHI & CHANDIGARH,1987,Percentage departure,24.2,61.0,-0.7,-13.4,327.1,-43.2,-82.7,-30.0,-79.7,-75.6,-100.0,-14.1
4372,HARYANA DELHI & CHANDIGARH,1988,Percentage departure,-91.0,-23.9,175.9,-50.9,-76.8,69.1,88.9,46.2,106.0,-100.0,-97.5,62.5
4375,HARYANA DELHI & CHANDIGARH,1989,Percentage departure,133.6,-97.6,-6.7,-91.7,-84.5,-35.2,-40.5,0.2,-22.8,-98.4,55.4,67.7
4378,HARYANA DELHI & CHANDIGARH,1990,Percentage departure,-100.0,359.8,-61.0,-70.3,49.5,-48.1,31.7,-9.5,118.5,-79.7,318.4,160.8
4381,HARYANA DELHI & CHANDIGARH,1991,Percentage departure,-99.5,13.7,-76.5,79.2,-58.8,3.3,-63.8,23.5,-58.5,-89.4,13.6,119.6
4384,HARYANA DELHI & CHANDIGARH,1992,Percentage departure,18.2,-5.0,-95.6,-83.3,-46.7,-64.7,-18.5,12.8,-33.7,-70.9,114.7,-99.4
4387,HARYANA DELHI & CHANDIGARH,1993,Percentage departure,-73.6,-6.7,-10.1,-27.1,-39.7,-13.8,79.8,-76.6,40.9,-100.0,8.700000000000003,-100.0
4390,HARYANA DELHI & CHANDIGARH,1994,Percentage departure,17.3,-34.5,-94.9,2.4,-41.7,5.3,80.6,5.6,-68.3,-100.0,-97.3,-97.4
4393,HARYANA DELHI & CHANDIGARH,1995,Percentage departure,126.2,25.4,-21.4,-33.5,-96.0,-3.3,-24.7,166.4,97.0,-98.2,-97.1,-95.6
4396,HARYANA DELHI & CHANDIGARH,1996,Percentage departure,-6.9,76.6,-7.4,-91.7,-65.3,124.4,-43.8,63.8,30.6,51.1,-99.7,-96.4
4399,HARYANA DELHI & CHANDIGARH,1997,Percentage departure,-61.8,-87.3,17.0,377.6,160.0,23.5,-12.5,49.1,-58.5,307.8,299.0,542.3
4402,HARYANA DELHI & CHANDIGARH,1998,Percentage departure,-97.8,42.4,102.8,23.0,-58.0,40.3,1.4,6.2,69.5,494.4,73.2,-100.0
4405,HARYANA DELHI & CHANDIGARH,1999,Percentage departure,84.6,-95.9,-88.9,-100.0,37.5,-13.4,-28.1,-48.3,-38.5,-63.7,-99.7,-95.2
4408,HARYANA DELHI & CHANDIGARH,2000,Percentage departure,-0.4,68.2,-88.6,-82.3,56.2,20.9,-3.9,-42.3,-80.4,-100.0,-89.2,-83.5
4411,HARYANA DELHI & CHANDIGARH,2001,Percentage departure,3.5,-69.9,-42.2,168.6,226.6,140.6,-4.9,-32.0,-88.4,-15.7,-97.8,-97.1
4414,HARYANA DELHI & CHANDIGARH,2002,Percentage departure,-32.5,79.8,-28.1,-84.9,255.3,-56.5,-87.3,-48.6,38.2,-85.6,-100.0,19.4
4417,HARYANA DELHI & CHANDIGARH,2003,Percentage departure,-14.1,72.7,-67.7,-75.6,-48.8,-45.5,81.8,8.7,-33.8,-100.0,-95.6,49.9
4420,HARYANA DELHI & CHANDIGARH,2004,Percentage departure,48.3,-98.3,-100.0,145.3,178.2,7.8,-87.0,66.2,-75.1,310.9,-100.0,-83.2
4423,HARYANA DELHI & CHANDIGARH,2005,Percentage departure,-18.9,106.3,139.0,-63.3,-47.7,10.7,15.0,-65.4,64.9,-100.0,-76.5,-100.0
4426,HARYANA DELHI & CHANDIGARH,2006,Percentage departure,-86.3,-99.6,142.8,-92.1,69.3,-6.7,-11.5,-78.9,-43.9,-70.9,-64.9,-29.8
4429,HARYANA DELHI & CHANDIGARH,2007,Percentage departure,-96.9,339.6,220.7,-72.5,-15.0,82.0,-46.3,-42.3,-38.0,-99.6,-91.6,-81.3
4432,HARYANA DELHI & CHANDIGARH,2008,Percentage departure,-85.9,-97.8,-95.4,81.9,398.5,297.1,-18.6,14.5,28.7,-36.2,62.7,-97.3
4435,HARYANA DELHI & CHANDIGARH,2009,Percentage departure,-76.4,-65.8,-54.2,59.1,21.3,-68.8,-30.3,-58.0,80.7,-81.1,-66.7,-95.2
4438,HARYANA DELHI & CHANDIGARH,2010,Percentage departure,-72.2,-41.0,-96.4,-89.6,-59.3,-40.4,24.0,30.5,106.6,-91.3,4.2,74.3
4441,HARYANA DELHI & CHANDIGARH,2011,Percentage departure,-95.7,54.5,-45.1,19.9,96.2,93.7,-44.3,-16.4,49.5,-100.0,-100.0,-95.0
4444,HARYANA DELHI & CHANDIGARH,2012,Percentage departure,-52.4,-98.9,-99.0,59.9,-73.9,-89.0,-55.4,29.2,1.9,-81.6,-82.9,-51.8
4447,HARYANA DELHI & CHANDIGARH,2013,Percentage departure,22.8,201.7,-57.8,-54.9,-90.4,27.3,-36.8,6.4,-51.9,-17.1,-49.1,-71.7
4450,HARYANA DELHI & CHANDIGARH,2014,Percentage departure,-24.0,-0.2,113.9,2.1,38.6,-46.9,-52.6,-77.2,-24.4,-20.0,-94.1,30.7
4453,HARYANA DELHI & CHANDIGARH,2015,Percentage departure,-27.9,-62.1,473.2,370.9,-42.4,-10.4,-14.7,-41.4,-64.0,-71.7,-32.5,-97.0
4459,HIMACHAL PRADESH,1901,Percentage departure,62.5,95.1,-26.1,-69.3,51.9,-63.9,-1.0,67.1,-59.8,-87.8,-100.0,-52.8
4462,HIMACHAL PRADESH,1902,Percentage departure,-92.3,-69.8,2.9,21.7,3.9,-13.1,-8.7,-27.6,-14.0,-26.4,-85.2,-100.0
4465,HIMACHAL PRADESH,1903,Percentage departure,-9.8,-76.0,110.6,-59.4,-7.3,-64.5,-44.3,-6.8,-18.1,-81.9,-98.9,2.1
4468,HIMACHAL PRADESH,1904,Percentage departure,-6.5,-74.9,29.9,-23.3,53.1,-63.4,-14.8,-33.0,-57.2,60.8,1.3,-21.2
4471,HIMACHAL PRADESH,1905,Percentage departure,-4.1,-14.2,57.9,-37.2,-14.6,-51.9,-32.5,-51.7,-9.7,-99.1,-95.0,-15.0
4474,HIMACHAL PRADESH,1906,Percentage departure,-48.0,60.8,-11.8,-91.5,-49.4,68.4,-40.4,57.7,75.2,-90.8,-100.0,-60.9
4477,HIMACHAL PRADESH,1907,Percentage departure,46.5,62.2,42.8,16.6,-42.0,-73.9,-66.2,-27.1,-85.6,-53.4,-100.0,-100.0
4480,HIMACHAL PRADESH,1908,Percentage departure,-54.7,-14.9,-87.9,190.3,-26.1,-48.3,-20.3,4.5,-67.4,-91.2,-57.5,-44.5
4483,HIMACHAL PRADESH,1909,Percentage departure,30.9,-8.2,-75.0,-49.4,-67.8,18.7,3.3,-14.8,-19.7,-45.1,-100.0,23.0
4486,HIMACHAL PRADESH,1910,Percentage departure,-41.2,-45.3,-57.9,-21.9,-20.6,47.3,44.2,29.2,32.2,15.4,-67.9,37.5
4489,HIMACHAL PRADESH,1911,Percentage departure,190.4,-75.6,173.4,-44.0,-85.0,33.5,-63.6,-12.4,32.3,-25.3,339.6,-85.7
4492,HIMACHAL PRADESH,1912,Percentage departure,12.7,-61.2,-45.1,-4.0,-8.0,-59.3,26.3,26.1,-3.9,-97.0,57.4,-71.9
4495,HIMACHAL PRADESH,1913,Percentage departure,-74.8,41.5,-28.7,-43.2,94.3,85.4,-23.9,-13.1,-69.4,-56.0,18.5,27.8
4498,HIMACHAL PRADESH,1914,Percentage departure,-81.2,-0.8,4.0,77.0,29.0,49.1,74.9,6.4,104.6,123.2,31.5,28.1
4501,HIMACHAL PRADESH,1915,Percentage departure,-26.6,12.2,-11.3,6.3,-67.1,-25.5,-12.1,38.4,19.7,-27.2,-100.0,-50.6
4504,HIMACHAL PRADESH,1916,Percentage departure,-87.7,-15.8,-66.8,-33.2,-40.2,163.6,-2.6,-7.3,-9.8,170.7,-100.0,-99.5
4507,HIMACHAL PRADESH,1917,Percentage departure,-75.9,-66.4,-39.1,160.1,35.4,49.1,32.9,12.6,150.7,443.6,-100.0,-44.1
4510,HIMACHAL PRADESH,1918,Percentage departure,-75.0,-75.1,68.8,65.2,-75.8,49.6,-29.2,-24.1,-83.7,-75.3,198.1,-33.7
4513,HIMACHAL PRADESH,1919,Percentage departure,66.6,-47.1,-25.5,-3.6,-26.3,-11.6,47.4,-17.2,-49.6,-97.8,-42.8,5.7
4516,HIMACHAL PRADESH,1920,Percentage departure,-37.5,-35.0,24.3,-47.7,85.5,-38.7,36.0,-38.9,-42.3,-89.6,-100.0,-57.2
4519,HIMACHAL PRADESH,1921,Percentage departure,3.5,-76.6,-91.0,-52.8,-45.8,-53.0,-6.7,69.2,48.5,80.4,-100.0,161.6
4522,HIMACHAL PRADESH,1922,Percentage departure,25.8,-35.8,-32.8,40.1,-77.9,17.8,50.4,84.7,107.9,-55.7,-62.0,23.7
